subj_id,seed,date,computer,block,block_type,trial,proposition_id,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,0,pineapple:nonvisual:yes:5,is-it-prickly,pineapple,nomask,pic,pineapple,yes,yes,464.374629897,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,1,chair:nonvisual:yes:2,is-it-furniture,chair,mask,prompt,,yes,yes,1337.71137749,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,2,chicken:nonvisual:yes:5,does-it-live-in-a-coop,chicken,nomask,prompt,,yes,yes,772.26573629,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,3,deer:nonvisual:yes:3,is-it-a-mammal,deer,mask,prompt,,yes,yes,10.8691964124,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,4,camel:visual:yes:1,does-it-have-a-hump,camel,nomask,pic,camel,yes,yes,477.076964933,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,5,donkey:nonvisual:yes:5,does-it-make-noises,donkey,nomask,prompt,,yes,yes,537.046236568,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,6,banana:visual:yes:1,is-it-yellow,banana,nomask,prompt,,yes,yes,253.127730743,1
MDT107,107,2015_Nov_12_1256,LL-George,0,practice,7,bottle:nonvisual:yes:1,is-it-used-for-holding-things,bottle,mask,prompt,,yes,yes,545.679624862,1
MDT107,107,2015_Nov_12_1256,LL-George,1,test,9,strawberry:visual:yes:4,is-it-small,strawberry,mask,pic,strawberry,yes,yes,89.9435046304,1
MDT107,107,2015_Nov_12_1256,LL-George,1,test,10,banana:nonvisual:yes:2,does-it-taste-good,banana,mask,prompt,,yes,yes,591.390618254,1
MDT107,107,2015_Nov_12_1256,LL-George,1,test,11,lion:nonvisual:yes:4,does-it-live-in-jungles,lion,nomask,pic,lion,yes,yes,440.955779966,1
MDT107,107,2015_Nov_12_1256,LL-George,1,test,12,raccoon:visual:yes:3,does-it-have-eyes,raccoon,nomask,prompt,,yes,yes,241.69069987,1
MDT107,107,2015_Nov_12_1256,LL-George,1,test,13,pig:nonvisual:yes:1,is-it-an-animal,pig,mask,prompt,,yes,yes,260.01088295,1
