subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,0,banana:nonvisual:yes:3,nonvisual,does-it-grow-in-tropical-climates,banana,nomask,prompt,,yes,timeout,1500.0,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,1,train:visual:yes:3,visual,does-it-have-many-cars,train,mask,pic,train,yes,timeout,1500.0,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,2,train:nonvisual:yes:3,nonvisual,does-it-require-a-conductor,train,nomask,prompt,,yes,yes,340.159340296,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,3,alligator:visual:no:4,visual,is-it-small,alligator,mask,pic,deer,no,no,868.893419858,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,4,grasshopper:visual:no:1,visual,is-it-made-of-wood,grasshopper,mask,pic,penguin,no,no,618.535720278,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,5,raccoon:visual:no:2,visual,does-it-have-seeds,raccoon,mask,prompt,,no,no,1361.44398595,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,6,jacket:visual:no:1,visual,does-it-have-ears,jacket,mask,prompt,,no,no,101.114870282,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,0,practice,7,raccoon:nonvisual:no:3,nonvisual,is-it-used-for-holding-beer,raccoon,nomask,prompt,,no,yes,386.85490028,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,9,dog:nonvisual:yes:5,nonvisual,does-it-chase-cats,dog,mask,pic,dog,yes,yes,499.851478729,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,10,swan:nonvisual:no:4,nonvisual,does-it-travel-in-herds,swan,nomask,prompt,,no,no,379.716913216,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,11,table:visual:yes:1,visual,is-it-made-of-wood,table,nomask,prompt,,yes,yes,253.447519848,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,12,swan:visual:yes:2,visual,does-it-have-a-beak,swan,mask,prompt,,yes,yes,428.3666173,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,13,train:nonvisual:yes:2,nonvisual,is-it-used-for-transportation,train,mask,prompt,,yes,yes,388.044351712,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,14,penguin:visual:yes:4,visual,does-it-have-wings,penguin,nomask,pic,penguin,yes,yes,395.419524983,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,15,mouse:nonvisual:yes:5,nonvisual,does-it-eat-cheese,mouse,nomask,prompt,,yes,yes,508.195881732,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,16,zebra:nonvisual:no:5,nonvisual,does-it-live-in-jungles,zebra,mask,prompt,,no,yes,311.895791907,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,17,banana:visual:yes:4,visual,does-it-have-a-skin,banana,mask,prompt,,yes,no,256.50853198,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,18,elephant:visual:yes:1,visual,is-it-grey,elephant,mask,pic,elephant,yes,yes,733.310393523,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,19,camel:visual:yes:3,visual,does-it-have-legs,camel,nomask,pic,camel,yes,yes,740.272011608,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,20,pineapple:nonvisual:yes:3,nonvisual,does-it-grow-on-trees,pineapple,mask,prompt,,yes,no,827.724838629,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,21,apple:nonvisual:yes:5,nonvisual,is-it-used-for-cider,apple,mask,prompt,,yes,no,686.035792343,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,22,deer:nonvisual:yes:3,nonvisual,is-it-a-mammal,deer,mask,prompt,,yes,yes,512.565098237,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,23,bike:nonvisual:yes:1,nonvisual,is-it-used-for-riding,bike,nomask,pic,bike,yes,no,1034.62403943,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,24,raccoon:visual:yes:3,visual,does-it-have-eyes,raccoon,mask,prompt,,yes,yes,772.299488308,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,25,pig:nonvisual:yes:5,nonvisual,does-it-like-mud,pig,nomask,pic,pig,yes,timeout,1500.0,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,26,alligator:visual:yes:1,visual,does-it-have-a-long-tongue,alligator,nomask,pic,alligator,yes,yes,878.124469891,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,27,apple:nonvisual:yes:1,nonvisual,is-it-a-fruit,apple,mask,prompt,,yes,yes,320.36118838,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,28,rabbit:nonvisual:yes:2,nonvisual,is-it-a-pet,rabbit,nomask,pic,rabbit,yes,yes,307.954214513,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,29,swan:visual:yes:3,visual,does-it-have-feathers,swan,nomask,prompt,,yes,yes,422.559560509,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,30,toad:visual:yes:4,visual,does-it-have-a-long-tongue,toad,nomask,prompt,,yes,yes,1204.87047592,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,31,grasshopper:visual:no:3,visual,does-it-have-an-engine,grasshopper,mask,prompt,,no,yes,449.413116556,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,32,mouse:nonvisual:yes:2,nonvisual,is-it-an-animal,mouse,mask,prompt,,yes,yes,435.53117197,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,33,bike:visual:yes:4,visual,is-it-made-of-metal,bike,nomask,pic,bike,yes,no,153.281073552,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,34,chair:visual:yes:3,visual,does-it-have-armrests,chair,mask,prompt,,yes,no,569.087073905,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,35,chicken:visual:yes:2,visual,does-it-have-wings,chicken,nomask,pic,chicken,yes,yes,354.343769373,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,36,jacket:visual:yes:1,visual,does-it-have-a-zipper,jacket,nomask,prompt,,yes,yes,314.997455338,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,37,toad:nonvisual:yes:3,nonvisual,is-it-an-amphibian,toad,mask,prompt,,yes,no,500.484294724,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,38,banana:nonvisual:no:2,nonvisual,is-it-worn-in-cold-temperatures,banana,nomask,pic,apple,no,no,225.99027562,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,39,rabbit:visual:yes:3,visual,does-it-have-whiskers,rabbit,mask,pic,rabbit,yes,yes,1103.59620117,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,40,giraffe:nonvisual:no:1,nonvisual,is-it-eaten-by-frying,giraffe,nomask,prompt,,no,yes,932.408062275,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,41,mouse:visual:no:3,visual,does-it-have-stripes,mouse,nomask,prompt,,no,yes,1147.19713968,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,42,camel:visual:yes:5,visual,is-it-beige,camel,mask,prompt,,yes,no,1002.55527138,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,43,tiger:visual:yes:1,visual,does-it-have-stripes,tiger,mask,prompt,,yes,yes,423.5476756,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,44,swan:visual:no:4,visual,is-it-made-of-wood,swan,nomask,prompt,,no,no,319.868571358,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,45,zebra:nonvisual:no:4,nonvisual,does-it-live-in-water,zebra,nomask,prompt,,no,no,237.801563926,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,46,deer:visual:yes:4,visual,does-it-have-hooves,deer,mask,prompt,,yes,yes,686.117734993,1
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,47,donkey:visual:yes:4,visual,does-it-have-hooves,donkey,nomask,prompt,,yes,no,469.016974326,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,48,pig:nonvisual:no:3,nonvisual,does-it-live-in-india,pig,mask,prompt,,no,yes,253.311161883,0
MDT139,139,2015_Nov_13_1427,LL-ELAINE,1,test,49,dog:visual:yes:3,visual,does-it-have-a-tail,dog,mask,prompt,,yes,yes,256.891038502,1
