"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",0,"deer:nonvisual:yes:4","nonvisual","is-it-an-herbivore","deer","mask","prompt",NA,"yes","timeout",1500,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",1,"chicken:visual:no:2","visual","is-it-yellow","chicken","mask","prompt",NA,"no","yes",1196.99628395,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",2,"strawberry:visual:yes:4","visual","is-it-small","strawberry","mask","prompt",NA,"yes","yes",675.695633749,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",3,"mouse:nonvisual:no:3","nonvisual","does-it-live-in-zoos","mouse","nomask","prompt",NA,"no","timeout",1500,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",4,"pig:visual:yes:2","visual","does-it-have-a-tail","pig","nomask","prompt",NA,"yes","yes",946.313053602,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",5,"lion:nonvisual:yes:2","nonvisual","is-it-a-carnivore","lion","mask","prompt",NA,"yes","yes",120.63870579,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",6,"lion:visual:yes:1","visual","does-it-have-a-mane","lion","nomask","prompt",NA,"yes","yes",413.23888558,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",0,"practice",7,"chicken:visual:yes:3","visual","does-it-have-a-beak","chicken","mask","pic","chicken","yes","no",204.891281668,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",9,"swan:nonvisual:yes:3","nonvisual","does-it-live-on-water","swan","nomask","prompt",NA,"yes","yes",317.14781397,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",10,"alligator:nonvisual:yes:1","nonvisual","is-it-an-animal","alligator","nomask","prompt",NA,"yes","yes",260.626158211,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",11,"carrot:nonvisual:yes:1","nonvisual","is-it-a-vegetable","carrot","nomask","prompt",NA,"yes","yes",283.291668398,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",12,"train:nonvisual:yes:2","nonvisual","is-it-used-for-transportation","train","nomask","prompt",NA,"yes","yes",264.628872741,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",13,"camel:visual:no:4","visual","does-it-have-a-cork","camel","mask","pic","bottle","no","no",470.538037829,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",14,"donkey:visual:no:1","visual","is-it-round","donkey","nomask","prompt",NA,"no","timeout",1500,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",15,"bike:visual:yes:2","visual","does-it-have-a-seat","bike","mask","pic","bike","yes","yes",515.272411751,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",16,"toad:nonvisual:yes:4","nonvisual","does-it-eat-insects","toad","nomask","prompt",NA,"yes","yes",342.992769089,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",17,"swan:nonvisual:no:2","nonvisual","does-it-grow-on-trees","swan","mask","prompt",NA,"no","no",346.608815948,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",18,"chair:nonvisual:yes:5","nonvisual","is-it-found-at-tables","chair","mask","pic","chair","yes","yes",363.679808332,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",19,"giraffe:visual:yes:3","visual","does-it-have-long-legs","giraffe","nomask","pic","giraffe","yes","yes",430.676380172,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",20,"tiger:visual:yes:3","visual","is-it-orange","tiger","nomask","prompt",NA,"yes","yes",466.903425986,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",21,"dog:nonvisual:yes:5","nonvisual","does-it-chase-cats","dog","mask","pic","dog","yes","yes",220.257479697,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",22,"mouse:nonvisual:yes:1","nonvisual","is-it-a-rodent","mouse","mask","prompt",NA,"yes","yes",248.831514735,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",23,"pineapple:nonvisual:no:5","nonvisual","is-it-a-pet","pineapple","mask","prompt",NA,"no","no",862.701936159,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",24,"lion:nonvisual:no:1","nonvisual","is-it-found-in-kitchens","lion","nomask","prompt",NA,"no","no",277.361697517,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",25,"grasshopper:nonvisual:yes:2","nonvisual","does-it-live-in-grass","grasshopper","mask","prompt",NA,"yes","yes",255.833463976,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",26,"zebra:visual:no:1","visual","is-it-red","zebra","mask","prompt",NA,"no","no",269.60049686,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",27,"train:visual:no:3","visual","does-it-have-a-beak","train","nomask","pic","grasshopper","no","no",202.922413591,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",28,"jacket:nonvisual:no:4","nonvisual","does-it-live-in-africa","jacket","nomask","prompt",NA,"no","no",298.916818341,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",29,"apple:visual:yes:3","visual","does-it-have-seeds","apple","nomask","pic","apple","yes","yes",198.813109659,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",30,"strawberry:nonvisual:yes:4","nonvisual","does-it-taste-good","strawberry","nomask","prompt",NA,"yes","yes",248.886570102,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",31,"mouse:visual:no:3","visual","does-it-have-stripes","mouse","nomask","pic","grasshopper","no","no",214.172585635,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",32,"deer:nonvisual:yes:5","nonvisual","is-it-timid","deer","nomask","prompt",NA,"yes","yes",274.943424156,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",33,"chicken:visual:yes:4","visual","does-it-have-legs","chicken","nomask","pic","chicken","yes","yes",216.436255723,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",34,"elephant:visual:no:4","visual","does-it-have-fur","elephant","mask","pic","deer","no","no",407.62036154,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",35,"carrot:visual:no:1","visual","is-it-brown","carrot","nomask","prompt",NA,"no","no",338.025946636,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",36,"pig:nonvisual:yes:5","nonvisual","does-it-like-mud","pig","nomask","pic","pig","yes","yes",451.230582548,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",37,"raccoon:nonvisual:yes:3","nonvisual","is-it-nocturnal","raccoon","mask","pic","raccoon","yes","no",254.772048676,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",38,"grasshopper:visual:no:5","visual","does-it-have-long-legs","grasshopper","mask","prompt",NA,"no","no",397.960712202,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",39,"zebra:visual:yes:3","visual","does-it-have-hooves","zebra","mask","pic","zebra","yes","yes",223.927301355,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",40,"rabbit:visual:yes:3","visual","does-it-have-whiskers","rabbit","nomask","prompt",NA,"yes","no",418.913745554,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",41,"elephant:visual:no:1","visual","is-it-made-of-wood","elephant","mask","prompt",NA,"no","no",274.798423983,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",42,"donkey:nonvisual:yes:1","nonvisual","is-it-an-animal","donkey","mask","prompt",NA,"yes","yes",267.751982203,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",43,"tiger:visual:no:1","visual","is-it-black","tiger","mask","prompt",NA,"no","no",254.975945456,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",44,"chicken:visual:yes:1","visual","does-it-have-feathers","chicken","mask","pic","chicken","yes","yes",186.604270479,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",45,"toad:visual:no:3","visual","does-it-have-a-tail","toad","nomask","prompt",NA,"no","no",379.29727626,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",46,"elephant:visual:yes:3","visual","does-it-have-four-legs","elephant","nomask","prompt",NA,"yes","yes",273.744690465,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",47,"bike:nonvisual:no:3","nonvisual","is-it-a-mammal","bike","nomask","prompt",NA,"no","no",243.965199916,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",48,"raccoon:visual:no:4","visual","does-it-have-a-long-neck","raccoon","mask","prompt",NA,"no","no",263.647479471,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",49,"mouse:nonvisual:no:2","nonvisual","is-it-used-for-transportation","mouse","mask","prompt",NA,"no","no",302.303041331,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",50,"camel:nonvisual:no:1","nonvisual","is-it-a-bird","camel","mask","prompt",NA,"no","no",291.588378139,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",51,"giraffe:nonvisual:yes:5","nonvisual","does-it-live-in-grass","giraffe","nomask","prompt",NA,"yes","yes",276.205855887,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",52,"banana:visual:yes:3","visual","does-it-have-a-peel","banana","nomask","pic","banana","yes","yes",238.380285213,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",53,"jacket:visual:no:4","visual","does-it-have-hair","jacket","mask","prompt",NA,"no","no",201.117431046,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",54,"camel:nonvisual:no:4","nonvisual","does-it-live-on-a-farm","camel","mask","prompt",NA,"no","no",267.784951255,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",55,"apple:visual:yes:4","visual","is-it-round","apple","mask","prompt",NA,"yes","yes",387.685211608,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",56,"carrot:visual:yes:4","visual","does-it-have-a-pointed-end","carrot","nomask","prompt",NA,"yes","no",255.049565807,0
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",57,"rabbit:visual:yes:4","visual","does-it-have-a-tail","rabbit","nomask","prompt",NA,"yes","yes",381.599357352,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",58,"pineapple:visual:no:3","visual","does-it-have-whiskers","pineapple","mask","pic","table","no","no",418.6186234,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",59,"penguin:nonvisual:no:2","nonvisual","is-it-breakable","penguin","mask","pic","elephant","no","no",484.542256454,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",60,"table:visual:yes:1","visual","is-it-made-of-wood","table","mask","prompt",NA,"yes","yes",369.856568286,1
"MDT103",103,"2015_Nov_12_0916","LL-ELAINE",1,"test",61,"deer:nonvisual:yes:1","nonvisual","is-it-hunted-by-people","deer","nomask","pic","deer","yes","yes",44.4779826794,1
