subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,0,banana:nonvisual:yes:4,nonvisual,is-it-healthy,banana,nomask,prompt,,yes,yes,1086.79888481,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,1,toad:nonvisual:yes:4,nonvisual,does-it-eat-insects,toad,nomask,prompt,,yes,yes,322.560520849,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,2,pineapple:visual:yes:3,visual,does-it-have-skin,pineapple,nomask,prompt,,yes,no,659.091971204,0
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,3,carrot:nonvisual:yes:1,nonvisual,is-it-a-vegetable,carrot,nomask,pic,carrot,yes,yes,1219.6954032,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,4,dog:nonvisual:yes:4,nonvisual,is-it-used-for-protection,dog,nomask,prompt,,yes,yes,657.602276474,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,5,pineapple:visual:yes:5,visual,does-it-have-a-core,pineapple,nomask,prompt,,yes,yes,587.754350811,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,6,bike:visual:no:4,visual,does-it-have-sleeves,bike,mask,pic,banana,no,no,146.494864171,1
MDT134,134,2015_Nov_13_1345,LL-George,0,practice,7,pineapple:nonvisual:no:2,nonvisual,is-it-clothing,pineapple,mask,prompt,,no,no,344.840323546,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,9,camel:visual:no:2,visual,does-it-have-seeds,camel,nomask,pic,elephant,no,no,1223.54831585,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,10,lion:visual:yes:1,visual,does-it-have-a-mane,lion,mask,pic,lion,yes,yes,911.280260424,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,11,camel:nonvisual:yes:5,nonvisual,does-it-spit,camel,nomask,prompt,,yes,yes,666.502994433,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,12,mouse:nonvisual:yes:3,nonvisual,does-it-eat,mouse,nomask,prompt,,yes,yes,1024.90741422,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,13,swan:visual:yes:2,visual,does-it-have-a-beak,swan,nomask,prompt,,yes,yes,593.720491785,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,14,carrot:visual:yes:3,visual,is-it-long,carrot,nomask,prompt,,yes,yes,410.321593531,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,15,raccoon:visual:no:2,visual,does-it-have-seeds,raccoon,nomask,prompt,,no,no,778.269150132,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,16,elephant:visual:yes:4,visual,does-it-have-a-tail,elephant,nomask,pic,elephant,yes,yes,689.675845756,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,17,strawberry:visual:yes:4,visual,is-it-small,strawberry,mask,prompt,,yes,yes,637.647281003,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,18,pig:nonvisual:no:2,nonvisual,is-it-a-bird,pig,nomask,prompt,,no,no,1294.84176395,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,19,tiger:visual:yes:5,visual,does-it-have-large-teeth,tiger,nomask,pic,tiger,yes,yes,1032.60139623,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,20,raccoon:visual:yes:4,visual,does-it-have-stripes,raccoon,mask,prompt,,yes,yes,468.911344919,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,21,apple:visual:yes:4,visual,is-it-round,apple,nomask,prompt,,yes,yes,445.346384434,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,22,strawberry:visual:no:4,visual,does-it-have-ears,strawberry,nomask,prompt,,no,timeout,1500.0,0
MDT134,134,2015_Nov_13_1345,LL-George,1,test,23,mouse:visual:yes:4,visual,does-it-have-whiskers,mouse,nomask,prompt,,yes,yes,262.251250749,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,24,elephant:nonvisual:no:5,nonvisual,does-it-lay-eggs,elephant,mask,prompt,,no,no,424.088306185,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,25,bottle:visual:yes:1,visual,is-it-made-of-glass,bottle,nomask,pic,bottle,yes,yes,740.66059991,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,26,toad:visual:yes:1,visual,is-it-green,toad,nomask,pic,toad,yes,yes,371.326737363,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,27,bike:visual:no:1,visual,does-it-have-legs,bike,mask,prompt,,no,no,337.780438074,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,28,penguin:nonvisual:yes:2,nonvisual,is-it-unable-to-fly,penguin,nomask,prompt,,yes,yes,542.081475483,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,29,banana:nonvisual:no:4,nonvisual,is-it-a-container,banana,mask,prompt,,no,no,430.014756108,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,30,train:visual:yes:1,visual,does-it-have-a-caboose,train,nomask,prompt,,yes,yes,252.753566593,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,31,grasshopper:nonvisual:yes:3,nonvisual,is-it-found-in-summer,grasshopper,nomask,prompt,,yes,yes,300.066898624,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,32,zebra:visual:yes:3,visual,does-it-have-hooves,zebra,mask,pic,zebra,yes,yes,409.917000893,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,33,banana:visual:no:1,visual,does-it-have-feathers,banana,nomask,prompt,,no,no,353.335168511,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,34,lion:visual:yes:2,visual,does-it-have-fur,lion,mask,pic,lion,yes,yes,427.176525945,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,35,mouse:nonvisual:yes:5,nonvisual,does-it-eat-cheese,mouse,mask,prompt,,yes,yes,299.861081326,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,36,bottle:nonvisual:yes:2,nonvisual,is-it-used-for-holding-liquids,bottle,mask,pic,bottle,yes,yes,547.454171241,1
MDT134,134,2015_Nov_13_1345,LL-George,1,test,37,deer:nonvisual:yes:5,nonvisual,is-it-timid,deer,nomask,prompt,,yes,yes,332.653570754,1
