"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",0,"pig:visual:no:4","visual","does-it-have-feathers","pig","nomask","prompt",NA,"no","no",1277.91783353,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",1,"train:visual:no:2","visual","does-it-have-a-zipper","train","nomask","prompt",NA,"no","no",414.46057288,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",2,"zebra:nonvisual:yes:4","nonvisual","does-it-travel-in-herds","zebra","nomask","prompt",NA,"yes","yes",384.413360618,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",3,"mouse:visual:yes:2","visual","is-it-grey","mouse","mask","prompt",NA,"yes","timeout",1500,0
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",4,"mouse:nonvisual:yes:5","nonvisual","does-it-eat-cheese","mouse","mask","prompt",NA,"yes","yes",391.633244231,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",5,"giraffe:visual:yes:2","visual","is-it-tall","giraffe","nomask","prompt",NA,"yes","yes",343.657955062,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",6,"pig:visual:yes:2","visual","does-it-have-a-tail","pig","nomask","prompt",NA,"yes","yes",305.980826728,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",0,"practice",7,"pineapple:visual:no:2","visual","does-it-have-a-seat","pineapple","nomask","prompt",NA,"no","no",291.89955676,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",9,"tiger:visual:yes:2","visual","does-it-have-teeth","tiger","mask","prompt",NA,"yes","yes",419.550918043,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",10,"pineapple:nonvisual:yes:5","nonvisual","is-it-prickly","pineapple","mask","pic","pineapple","yes","yes",589.250196237,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",11,"toad:nonvisual:yes:2","nonvisual","does-it-hop","toad","nomask","prompt",NA,"yes","yes",609.26876124,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",12,"chicken:nonvisual:yes:2","nonvisual","does-it-live-on-a-farm","chicken","mask","prompt",NA,"yes","yes",427.366163582,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",13,"chair:visual:yes:4","visual","does-it-have-a-seat","chair","nomask","prompt",NA,"yes","yes",385.015444364,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",14,"dog:visual:yes:4","visual","does-it-have-hair","dog","nomask","prompt",NA,"yes","yes",349.571243394,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",15,"elephant:visual:yes:4","visual","does-it-have-a-tail","elephant","nomask","prompt",NA,"yes","yes",352.122017182,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",16,"penguin:nonvisual:no:2","nonvisual","is-it-breakable","penguin","nomask","prompt",NA,"no","yes",636.67397527,0
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",17,"tiger:visual:yes:1","visual","does-it-have-stripes","tiger","nomask","prompt",NA,"yes","yes",275.548549369,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",18,"giraffe:nonvisual:no:2","nonvisual","is-it-hunted-by-people","giraffe","mask","prompt",NA,"no","no",330.400908832,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",19,"camel:nonvisual:yes:2","nonvisual","does-it-drink-water","camel","mask","pic","camel","yes","yes",589.939663652,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",20,"rabbit:nonvisual:yes:4","nonvisual","is-it-hunted-by-people","rabbit","nomask","prompt",NA,"yes","yes",335.520381574,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",21,"pineapple:visual:no:5","visual","does-it-have-a-tail","pineapple","nomask","pic","grasshopper","no","no",586.049645673,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",22,"alligator:nonvisual:no:3","nonvisual","is-it-used-for-freight","alligator","mask","prompt",NA,"no","no",432.593185455,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",23,"zebra:visual:yes:3","visual","does-it-have-hooves","zebra","nomask","pic","zebra","yes","yes",480.779092293,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",24,"grasshopper:visual:yes:2","visual","does-it-have-legs","grasshopper","mask","prompt",NA,"yes","yes",429.684233852,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",25,"bike:nonvisual:yes:4","nonvisual","is-it-fast","bike","nomask","prompt",NA,"yes","yes",1124.85348014,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",26,"swan:nonvisual:yes:3","nonvisual","does-it-live-on-water","swan","mask","prompt",NA,"yes","yes",423.78855031,1
"MDT101",101,"2015_Nov_12_0915","LL-Kramer",1,"test",27,"donkey:visual:yes:1","visual","does-it-have-legs","donkey","nomask","prompt",NA,"yes","yes",367.969207466,1
