"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",0,"raccoon:visual:yes:3","visual","does-it-have-eyes","raccoon","nomask","prompt",NA,"yes","yes",564.394475427,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",1,"chair:nonvisual:no:1","nonvisual","is-it-a-fruit","chair","nomask","prompt",NA,"no","no",258.884816896,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",2,"carrot:nonvisual:yes:2","nonvisual","is-it-eaten-by-rabbits","carrot","mask","prompt",NA,"yes","yes",458.452698775,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",3,"strawberry:nonvisual:no:2","nonvisual","is-it-an-insect","strawberry","mask","pic","mouse","no","no",122.597826645,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",4,"alligator:visual:yes:2","visual","is-it-long","alligator","mask","prompt",NA,"yes","yes",1453.1059647,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",5,"mouse:nonvisual:yes:5","nonvisual","does-it-eat-cheese","mouse","nomask","pic","mouse","yes","yes",10.6707424857,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",6,"carrot:nonvisual:yes:3","nonvisual","does-it-grow-underground","carrot","nomask","prompt",NA,"yes","yes",526.198165957,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",0,"practice",7,"toad:nonvisual:no:4","nonvisual","does-it-taste-good","toad","nomask","prompt",NA,"no","no",19.0813499503,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",1,"test",9,"bike:nonvisual:yes:3","nonvisual","does-it-have-different-speeds","bike","mask","prompt",NA,"yes","yes",162.726501934,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",1,"test",10,"pineapple:nonvisual:yes:5","nonvisual","is-it-prickly","pineapple","nomask","prompt",NA,"yes","yes",454.880527686,1
"MDT106",106,"2015_Nov_12_1253","LL-Kramer",1,"test",11,"camel:nonvisual:yes:4","nonvisual","is-it-a-mammal","camel","nomask","prompt",NA,"yes","yes",1234.7112014,1
