subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,0,mouse:visual:yes:1,visual,does-it-have-a-tail,mouse,nomask,prompt,,yes,yes,928.346451652,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,1,train:nonvisual:yes:4,nonvisual,is-it-loud,train,nomask,pic,train,yes,yes,528.220336542,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,2,alligator:nonvisual:yes:3,nonvisual,does-it-live-in-swamps,alligator,nomask,prompt,,yes,yes,156.642329224,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,3,train:nonvisual:yes:2,nonvisual,is-it-used-for-transportation,train,nomask,prompt,,yes,yes,232.227532144,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,4,giraffe:nonvisual:yes:2,nonvisual,does-it-live-in-africa,giraffe,nomask,prompt,,yes,yes,309.690057711,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,5,alligator:visual:yes:1,visual,does-it-have-a-long-tongue,alligator,mask,pic,alligator,yes,no,977.879281592,0
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,6,toad:nonvisual:yes:4,nonvisual,does-it-eat-insects,toad,mask,prompt,,yes,yes,377.589921032,1
MDT141,141,2015_Nov_13_1510,LL-George,0,practice,7,giraffe:nonvisual:yes:2,nonvisual,does-it-live-in-africa,giraffe,nomask,prompt,,yes,yes,273.743410165,1
MDT141,141,2015_Nov_13_1510,LL-George,1,test,9,bottle:nonvisual:yes:1,nonvisual,is-it-used-for-holding-things,bottle,nomask,pic,bottle,yes,yes,390.241123128,1
MDT141,141,2015_Nov_13_1510,LL-George,1,test,10,raccoon:visual:yes:5,visual,does-it-have-a-mask,raccoon,mask,prompt,,yes,yes,41.5242003382,1
MDT141,141,2015_Nov_13_1510,LL-George,1,test,11,strawberry:visual:yes:4,visual,is-it-small,strawberry,nomask,prompt,,yes,yes,239.306302874,1
MDT141,141,2015_Nov_13_1510,LL-George,1,test,12,carrot:nonvisual:yes:3,nonvisual,does-it-grow-underground,carrot,mask,prompt,,yes,yes,251.64637835,1
