subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,0,dog:visual:yes:6,visual,does-it-have-a-top,dog,nomask,prompt,,yes,timeout,1500.0,0
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,1,penguin:nonvisual:no:5,nonvisual,does-it-eat-grain,penguin,mask,prompt,,no,no,659.97164038,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,2,alligator:nonvisual:yes:6,nonvisual,is-it-found-in-summer,alligator,nomask,prompt,,yes,yes,59.0443511246,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,3,alligator:nonvisual:yes:1,nonvisual,is-it-an-animal,alligator,nomask,prompt,,yes,yes,413.334144214,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,4,penguin:visual:no:3,visual,does-it-have-four-legs,penguin,nomask,pic,camel,no,no,36.5480641194,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,5,train:visual:yes:3,visual,does-it-have-many-cars,train,mask,prompt,,yes,yes,323.857933014,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,6,chicken:nonvisual:yes:1,nonvisual,does-it-lay-eggs,chicken,mask,prompt,,yes,yes,251.349162652,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,0,practice,7,lion:visual:yes:4,visual,does-it-have-teeth,lion,nomask,prompt,,yes,yes,126.903551674,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,9,zebra:visual:yes:2,visual,does-it-have-four-legs,zebra,nomask,prompt,,yes,yes,219.557897159,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,10,donkey:visual:no:3,visual,does-it-have-stripes,donkey,nomask,prompt,,no,no,183.85710079,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,11,bottle:nonvisual:yes:2,nonvisual,is-it-used-for-holding-liquids,bottle,mask,prompt,,yes,yes,267.772777319,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,12,zebra:visual:yes:3,visual,does-it-have-hooves,zebra,nomask,pic,zebra,yes,yes,202.628866638,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,13,penguin:nonvisual:yes:5,nonvisual,does-it-waddle,penguin,mask,prompt,,yes,yes,126.128303287,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,14,grasshopper:nonvisual:yes:1,nonvisual,is-it-an-insect,grasshopper,nomask,prompt,,yes,yes,124.982715359,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,15,bottle:visual:no:2,visual,does-it-have-seeds,bottle,nomask,prompt,,no,no,776.489360345,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,16,grasshopper:nonvisual:yes:3,nonvisual,is-it-found-in-summer,grasshopper,mask,prompt,,yes,yes,307.010844517,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,17,tiger:nonvisual:yes:1,nonvisual,is-it-a-carnivore,tiger,mask,pic,tiger,yes,yes,435.874283008,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,18,carrot:nonvisual:no:3,nonvisual,does-it-live-in-africa,carrot,nomask,prompt,,no,yes,401.122541734,0
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,19,strawberry:visual:yes:3,visual,does-it-have-green-leaves,strawberry,mask,prompt,,yes,yes,207.824823316,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,20,chair:nonvisual:yes:6,nonvisual,is-it-used-in-circuses,chair,nomask,pic,chair,yes,yes,219.475314967,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,21,rabbit:nonvisual:yes:5,nonvisual,does-it-eat-carrots,rabbit,mask,prompt,,yes,yes,121.860596133,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,22,swan:nonvisual:yes:3,nonvisual,does-it-live-on-water,swan,nomask,prompt,,yes,no,466.845808151,0
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,23,alligator:visual:yes:2,visual,is-it-long,alligator,nomask,pic,alligator,yes,yes,119.774915496,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,24,chicken:nonvisual:yes:5,nonvisual,does-it-live-in-a-coop,chicken,mask,pic,chicken,yes,yes,60.6755095796,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,25,apple:visual:yes:5,visual,does-it-have-a-core,apple,mask,prompt,,yes,yes,54.2853118895,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,26,bike:nonvisual:no:2,nonvisual,is-it-nocturnal,bike,nomask,prompt,,no,yes,242.47605756,0
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,27,tiger:visual:yes:2,visual,does-it-have-teeth,tiger,nomask,prompt,,yes,yes,126.024595411,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,28,camel:nonvisual:yes:6,nonvisual,does-it-eat,camel,nomask,prompt,,yes,yes,225.29287872,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,29,mouse:nonvisual:no:2,nonvisual,is-it-used-for-transportation,mouse,nomask,prompt,,no,no,121.888123525,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,30,carrot:visual:yes:1,visual,is-it-orange,carrot,mask,pic,carrot,yes,yes,59.2063146541,1
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,31,elephant:visual:no:3,visual,is-it-beige,elephant,mask,pic,pig,no,yes,174.058626959,0
MDT132,132,2015_Nov_13_1300,LL-Jerry,1,test,32,banana:visual:yes:2,visual,is-it-long,banana,mask,prompt,,yes,no,366.854450476,0
