subj_id,seed,date,computer,block,block_type,trial,proposition_id,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,0,giraffe:visual:no:2,does-it-have-warts,giraffe,mask,prompt,,no,no,715.914088636,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,1,banana:nonvisual:yes:2,does-it-taste-good,banana,nomask,prompt,,yes,yes,401.113582891,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,2,train:visual:yes:1,does-it-have-a-caboose,train,nomask,prompt,,yes,yes,215.673383165,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,3,giraffe:nonvisual:no:4,is-it-an-insect,giraffe,mask,pic,carrot,no,no,313.216074777,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,4,donkey:visual:yes:4,does-it-have-hooves,donkey,nomask,prompt,,yes,yes,718.055150995,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,5,elephant:visual:yes:4,does-it-have-a-tail,elephant,mask,prompt,,yes,yes,694.615815504,1
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,6,rabbit:visual:yes:3,does-it-have-whiskers,rabbit,mask,prompt,,yes,timeout,1500.0,0
MDT110,110,2015_Nov_12_1338,LL-George,0,practice,7,swan:visual:yes:3,does-it-have-feathers,swan,mask,pic,swan,yes,yes,50.9191299934,1
MDT110,110,2015_Nov_12_1338,LL-George,1,test,9,bottle:nonvisual:yes:3,is-it-a-container,bottle,mask,prompt,,yes,yes,361.737112486,1
MDT110,110,2015_Nov_12_1338,LL-George,1,test,10,camel:visual:no:1,does-it-have-stripes,camel,mask,prompt,,no,no,55.6343325297,1
MDT110,110,2015_Nov_12_1338,LL-George,1,test,11,deer:nonvisual:yes:1,is-it-hunted-by-people,deer,nomask,prompt,,yes,timeout,1500.0,0
MDT110,110,2015_Nov_12_1338,LL-George,1,test,12,chicken:visual:yes:1,does-it-have-feathers,chicken,nomask,pic,chicken,yes,yes,1050.93193348,1
MDT110,110,2015_Nov_12_1338,LL-George,1,test,13,mouse:nonvisual:yes:3,does-it-eat,mouse,nomask,prompt,,yes,yes,233.157818933,1
MDT110,110,2015_Nov_12_1338,LL-George,1,test,14,tiger:visual:yes:2,does-it-have-teeth,tiger,mask,prompt,,yes,timeout,1500.0,0
