subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,0,chair:nonvisual:yes:6,nonvisual,is-it-used-in-circuses,chair,mask,prompt,,yes,timeout,1500.0,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,1,bike:visual:yes:2,visual,does-it-have-a-seat,bike,nomask,prompt,,yes,yes,397.560280981,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,2,giraffe:nonvisual:yes:5,nonvisual,does-it-live-in-grass,giraffe,nomask,prompt,,yes,no,43.514514342,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,3,raccoon:nonvisual:no:2,nonvisual,is-it-used-for-protection,raccoon,mask,prompt,,no,no,727.749805665,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,4,toad:visual:yes:3,visual,is-it-small,toad,mask,pic,toad,yes,timeout,1500.0,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,5,apple:visual:yes:3,visual,does-it-have-seeds,apple,nomask,prompt,,yes,yes,475.550953299,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,6,penguin:nonvisual:yes:2,nonvisual,is-it-unable-to-fly,penguin,mask,prompt,,yes,no,1497.23475007,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,0,practice,7,chicken:nonvisual:yes:2,nonvisual,does-it-live-on-a-farm,chicken,nomask,pic,chicken,yes,yes,657.209847355,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,9,train:nonvisual:yes:2,nonvisual,is-it-used-for-transportation,train,mask,prompt,,yes,yes,361.991658574,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,10,grasshopper:visual:yes:2,visual,does-it-have-legs,grasshopper,mask,pic,grasshopper,yes,yes,623.575523263,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,11,jacket:visual:no:1,visual,does-it-have-ears,jacket,mask,pic,train,no,no,255.408705678,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,12,rabbit:nonvisual:yes:2,nonvisual,is-it-a-pet,rabbit,mask,prompt,,yes,yes,262.070080498,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,13,carrot:visual:yes:1,visual,is-it-orange,carrot,nomask,prompt,,yes,yes,265.337550081,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,14,deer:visual:yes:4,visual,does-it-have-hooves,deer,mask,pic,deer,yes,yes,166.917830007,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,15,jacket:nonvisual:yes:3,nonvisual,is-it-worn-in-winter,jacket,nomask,prompt,,yes,yes,425.547592575,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,16,camel:nonvisual:no:5,nonvisual,does-it-live-in-a-coop,camel,nomask,prompt,,no,no,832.450314192,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,17,zebra:nonvisual:yes:1,nonvisual,is-it-an-animal,zebra,nomask,prompt,,yes,yes,531.487806235,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,18,penguin:nonvisual:yes:3,nonvisual,does-it-live-in-the-arctic,penguin,nomask,prompt,,yes,yes,111.102931201,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,19,apple:nonvisual:yes:1,nonvisual,is-it-a-fruit,apple,mask,prompt,,yes,yes,423.71700285,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,20,bottle:nonvisual:yes:4,nonvisual,is-it-breakable,bottle,nomask,prompt,,yes,yes,209.278423106,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,21,chicken:nonvisual:yes:3,nonvisual,does-it-eat-grain,chicken,nomask,prompt,,yes,yes,635.238930583,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,22,table:nonvisual:yes:3,nonvisual,is-it-found-in-dining-rooms,table,nomask,pic,table,yes,yes,54.6657789964,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,23,raccoon:nonvisual:yes:2,nonvisual,is-it-furry,raccoon,nomask,prompt,,yes,no,492.123247124,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,24,elephant:visual:yes:2,visual,does-it-have-ears,elephant,nomask,prompt,,yes,yes,401.388226543,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,25,pineapple:nonvisual:yes:2,nonvisual,is-it-tropical,pineapple,nomask,prompt,,yes,yes,141.660558293,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,26,giraffe:visual:yes:4,visual,is-it-brown,giraffe,mask,pic,giraffe,yes,yes,274.561557919,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,27,chicken:nonvisual:yes:1,nonvisual,does-it-lay-eggs,chicken,mask,prompt,,yes,yes,450.714599108,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,28,banana:nonvisual:yes:3,nonvisual,does-it-grow-in-tropical-climates,banana,nomask,prompt,,yes,no,304.846469313,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,29,pineapple:nonvisual:yes:5,nonvisual,is-it-prickly,pineapple,nomask,prompt,,yes,no,536.113734124,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,30,pig:visual:no:4,visual,does-it-have-feathers,pig,nomask,prompt,,no,no,25.2681544516,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,31,penguin:visual:yes:1,visual,is-it-black,penguin,mask,prompt,,yes,yes,541.626949096,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,32,elephant:visual:yes:3,visual,does-it-have-four-legs,elephant,mask,prompt,,yes,yes,69.6299450938,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,33,pig:nonvisual:no:3,nonvisual,does-it-live-in-india,pig,nomask,prompt,,no,no,655.44135496,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,34,tiger:visual:yes:5,visual,does-it-have-large-teeth,tiger,mask,pic,tiger,yes,yes,153.522740817,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,35,swan:visual:yes:3,visual,does-it-have-feathers,swan,mask,prompt,,yes,yes,570.098235272,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,36,alligator:nonvisual:yes:2,nonvisual,is-it-a-reptile,alligator,nomask,prompt,,yes,yes,964.730660897,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,37,jacket:nonvisual:no:3,nonvisual,is-it-an-animal,jacket,mask,pic,bottle,no,no,249.989597127,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,38,banana:visual:yes:1,visual,is-it-yellow,banana,mask,prompt,,yes,yes,160.605992889,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,39,donkey:nonvisual:yes:2,nonvisual,is-it-like-a-horse,donkey,mask,prompt,,yes,yes,487.507562153,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,40,pineapple:visual:yes:4,visual,is-it-yellow-inside,pineapple,nomask,prompt,,yes,yes,337.528527947,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,41,donkey:visual:no:4,visual,is-it-small,donkey,mask,prompt,,no,no,74.8966911342,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,42,chair:nonvisual:yes:5,nonvisual,is-it-found-at-tables,chair,mask,prompt,,yes,yes,278.750564205,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,43,carrot:nonvisual:yes:3,nonvisual,does-it-grow-underground,carrot,mask,prompt,,yes,no,928.040126339,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,44,camel:nonvisual:yes:6,nonvisual,does-it-eat,camel,nomask,prompt,,yes,timeout,1500.0,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,45,strawberry:nonvisual:no:1,nonvisual,is-it-used-for-riding,strawberry,mask,prompt,,no,no,356.360970763,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,46,deer:visual:yes:5,visual,does-it-have-a-white-tail,deer,mask,prompt,,yes,yes,461.693015415,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,47,mouse:visual:yes:2,visual,is-it-grey,mouse,mask,prompt,,yes,yes,201.251868624,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,48,elephant:visual:yes:1,visual,is-it-grey,elephant,mask,prompt,,yes,yes,159.213284962,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,49,strawberry:visual:yes:1,visual,is-it-red,strawberry,nomask,prompt,,yes,yes,577.386344317,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,50,table:nonvisual:yes:2,nonvisual,is-it-found-in-kitchens,table,mask,prompt,,yes,no,339.363598963,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,51,chicken:nonvisual:yes:5,nonvisual,does-it-live-in-a-coop,chicken,mask,prompt,,yes,no,37.9728116095,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,52,donkey:visual:yes:2,visual,does-it-have-four-legs,donkey,mask,prompt,,yes,yes,434.922682354,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,53,giraffe:nonvisual:yes:3,nonvisual,does-it-live-in-zoos,giraffe,mask,pic,giraffe,yes,yes,568.199786823,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,54,train:visual:yes:2,visual,does-it-have-an-engine,train,nomask,pic,train,yes,yes,702.628251631,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,55,donkey:nonvisual:no:3,nonvisual,is-it-furniture,donkey,nomask,prompt,,no,no,495.218508877,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,56,lion:nonvisual:yes:5,nonvisual,does-it-roar,lion,mask,pic,lion,yes,yes,142.1861446,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,57,alligator:nonvisual:yes:3,nonvisual,does-it-live-in-swamps,alligator,nomask,prompt,,yes,timeout,1500.0,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,58,deer:visual:no:5,visual,does-it-have-large-teeth,deer,nomask,pic,swan,no,no,78.0005953275,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,59,bottle:nonvisual:yes:5,nonvisual,is-it-used-for-holding-beer,bottle,nomask,pic,bottle,yes,yes,471.351704095,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,60,lion:nonvisual:yes:3,nonvisual,is-it-a-mammal,lion,nomask,prompt,,yes,yes,394.548562355,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,61,raccoon:nonvisual:yes:1,nonvisual,does-it-eat-garbage,raccoon,nomask,prompt,,yes,yes,549.831793178,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,62,tiger:nonvisual:no:3,nonvisual,does-it-grow-underground,tiger,mask,pic,chicken,no,no,490.299059311,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,63,penguin:nonvisual:no:1,nonvisual,is-it-like-a-horse,penguin,mask,prompt,,no,no,172.760096379,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,64,strawberry:visual:yes:3,visual,does-it-have-green-leaves,strawberry,mask,prompt,,yes,no,291.437296197,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,65,mouse:nonvisual:yes:2,nonvisual,is-it-an-animal,mouse,nomask,prompt,,yes,yes,283.428026363,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,66,toad:visual:no:2,visual,does-it-have-a-peel,toad,mask,prompt,,no,yes,475.959067,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,67,raccoon:nonvisual:no:3,nonvisual,is-it-used-for-holding-beer,raccoon,nomask,pic,grasshopper,no,no,479.666659376,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,68,zebra:visual:yes:2,visual,does-it-have-four-legs,zebra,mask,prompt,,yes,yes,362.955126679,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,1,test,69,banana:visual:no:2,visual,does-it-have-a-tail,banana,nomask,prompt,,no,no,336.249451851,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,71,elephant:nonvisual:yes:5,nonvisual,does-it-eat-peanuts,elephant,mask,prompt,,yes,no,494.524235604,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,72,zebra:visual:yes:1,visual,does-it-have-stripes,zebra,mask,pic,zebra,yes,yes,455.780649325,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,73,strawberry:nonvisual:yes:1,nonvisual,is-it-a-fruit,strawberry,mask,pic,strawberry,yes,yes,122.501304373,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,74,elephant:visual:yes:4,visual,does-it-have-a-tail,elephant,mask,prompt,,yes,yes,317.013056483,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,75,deer:visual:yes:3,visual,does-it-have-eyes,deer,mask,prompt,,yes,yes,249.291482847,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,76,jacket:visual:yes:2,visual,does-it-have-pockets,jacket,mask,prompt,,yes,yes,123.233668273,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,77,mouse:nonvisual:yes:1,nonvisual,is-it-a-rodent,mouse,nomask,prompt,,yes,no,10.1602685172,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,78,lion:nonvisual:yes:4,nonvisual,does-it-live-in-jungles,lion,mask,prompt,,yes,no,499.042933574,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,79,banana:visual:yes:3,visual,does-it-have-a-peel,banana,nomask,prompt,,yes,yes,394.389478024,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,80,raccoon:nonvisual:yes:4,nonvisual,does-it-produce-offspring,raccoon,mask,pic,raccoon,yes,yes,519.957236247,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,81,carrot:visual:yes:3,visual,is-it-long,carrot,mask,prompt,,yes,yes,267.255523941,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,82,jacket:nonvisual:yes:4,nonvisual,is-it-worn-for-the-rain,jacket,mask,prompt,,yes,yes,426.907330984,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,83,donkey:nonvisual:no:1,nonvisual,does-it-lay-eggs,donkey,nomask,pic,jacket,no,yes,204.422671348,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,84,strawberry:visual:yes:4,visual,is-it-small,strawberry,nomask,prompt,,yes,yes,339.08224036,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,85,pig:nonvisual:yes:2,nonvisual,does-it-live-on-farms,pig,mask,prompt,,yes,yes,48.0604202021,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,86,alligator:nonvisual:yes:6,nonvisual,is-it-found-in-summer,alligator,mask,pic,alligator,yes,yes,414.832929382,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,87,rabbit:nonvisual:no:5,nonvisual,is-it-a-fruit,rabbit,nomask,prompt,,no,no,385.20292053,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,88,swan:visual:yes:4,visual,does-it-have-wings,swan,mask,prompt,,yes,no,121.530794306,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,89,bottle:visual:yes:2,visual,is-it-made-of-plastic,bottle,nomask,pic,bottle,yes,yes,637.529488187,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,90,camel:nonvisual:yes:5,nonvisual,does-it-spit,camel,mask,prompt,,yes,no,690.380361862,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,91,pineapple:visual:yes:5,visual,does-it-have-a-core,pineapple,mask,pic,pineapple,yes,yes,58.0824101344,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,92,donkey:visual:yes:1,visual,does-it-have-legs,donkey,nomask,pic,donkey,yes,yes,171.424044529,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,93,chicken:nonvisual:no:1,nonvisual,is-it-used-for-holding-liquids,chicken,nomask,prompt,,no,no,551.077579847,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,94,pig:visual:yes:4,visual,does-it-have-legs,pig,nomask,prompt,,yes,yes,316.186266253,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,95,mouse:nonvisual:yes:3,nonvisual,does-it-eat,mouse,nomask,pic,mouse,yes,yes,743.394160876,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,96,rabbit:visual:yes:2,visual,does-it-have-feet,rabbit,nomask,prompt,,yes,yes,359.011948807,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,97,chicken:visual:no:2,visual,is-it-yellow,chicken,mask,pic,table,no,yes,578.24994484,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,98,penguin:visual:yes:4,visual,does-it-have-wings,penguin,mask,prompt,,yes,yes,379.53958381,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,99,raccoon:visual:yes:3,visual,does-it-have-eyes,raccoon,mask,prompt,,yes,yes,327.297839569,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,100,grasshopper:nonvisual:yes:2,nonvisual,does-it-live-in-grass,grasshopper,mask,prompt,,yes,yes,351.801301586,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,101,banana:visual:yes:2,visual,is-it-long,banana,nomask,pic,banana,yes,yes,433.25725873,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,102,zebra:visual:yes:4,visual,does-it-have-a-mane,zebra,nomask,prompt,,yes,yes,246.664511506,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,103,pineapple:visual:yes:3,visual,does-it-have-skin,pineapple,mask,prompt,,yes,yes,34.9422080908,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,104,toad:visual:yes:4,visual,does-it-have-a-long-tongue,toad,mask,prompt,,yes,no,392.205829965,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,105,alligator:nonvisual:no:5,nonvisual,is-it-a-pet,alligator,mask,pic,toad,no,no,224.820350064,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,106,tiger:nonvisual:yes:5,nonvisual,does-it-live-in-india,tiger,mask,prompt,,yes,yes,371.463415446,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,107,giraffe:nonvisual:yes:4,nonvisual,is-it-a-mammal,giraffe,mask,prompt,,yes,no,578.697429504,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,108,dog:nonvisual:yes:5,nonvisual,does-it-chase-cats,dog,mask,pic,dog,yes,yes,497.294926783,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,109,mouse:visual:no:1,visual,does-it-have-gears,mouse,mask,pic,strawberry,no,no,39.5562925842,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,110,donkey:nonvisual:yes:4,nonvisual,is-it-furry,donkey,mask,prompt,,yes,yes,404.835586203,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,111,grasshopper:visual:yes:1,visual,is-it-green,grasshopper,nomask,prompt,,yes,yes,159.431905951,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,112,bottle:visual:yes:4,visual,does-it-have-a-neck,bottle,nomask,pic,bottle,yes,yes,415.67028244,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,113,banana:nonvisual:yes:1,nonvisual,is-it-a-fruit,banana,mask,prompt,,yes,yes,155.41990893,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,114,jacket:visual:yes:1,visual,does-it-have-a-zipper,jacket,mask,prompt,,yes,yes,500.851117074,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,115,swan:nonvisual:yes:2,nonvisual,is-it-a-bird,swan,mask,prompt,,yes,yes,162.054075859,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,116,zebra:nonvisual:no:3,nonvisual,is-it-eaten-by-rabbits,zebra,nomask,pic,tiger,no,no,333.738352638,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,117,deer:nonvisual:yes:4,nonvisual,is-it-an-herbivore,deer,nomask,prompt,,yes,no,82.2232109495,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,118,pineapple:nonvisual:yes:3,nonvisual,does-it-grow-on-trees,pineapple,nomask,pic,pineapple,yes,no,308.279104764,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,119,tiger:visual:yes:2,visual,does-it-have-teeth,tiger,mask,prompt,,yes,yes,124.598208116,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,120,elephant:nonvisual:no:2,nonvisual,is-it-a-reptile,elephant,mask,prompt,,no,no,31.4577179961,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,121,apple:visual:no:4,visual,does-it-have-a-hood,apple,nomask,prompt,,no,no,52.8476727195,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,122,bike:nonvisual:yes:3,nonvisual,does-it-have-different-speeds,bike,nomask,prompt,,yes,yes,169.047703035,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,123,camel:nonvisual:yes:3,nonvisual,is-it-used-by-riding,camel,mask,prompt,,yes,no,458.376252092,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,124,chair:visual:no:3,visual,does-it-have-a-snout,chair,mask,prompt,,no,no,309.088930488,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,125,mouse:visual:yes:1,visual,does-it-have-a-tail,mouse,mask,prompt,,yes,yes,601.855236571,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,126,train:visual:yes:4,visual,is-it-made-of-metal,train,nomask,pic,train,yes,yes,950.859599281,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,127,chair:nonvisual:yes:4,nonvisual,is-it-used-for-relaxing,chair,nomask,prompt,,yes,yes,140.284815338,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,128,camel:visual:yes:3,visual,does-it-have-legs,camel,nomask,prompt,,yes,yes,74.5145047549,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,129,penguin:nonvisual:yes:4,nonvisual,does-it-lay-eggs,penguin,nomask,prompt,,yes,yes,91.4523403626,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,130,dog:nonvisual:yes:1,nonvisual,does-it-bark,dog,mask,prompt,,yes,yes,391.187946778,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,2,test,131,tiger:visual:yes:1,visual,does-it-have-stripes,tiger,nomask,pic,tiger,yes,no,82.5093705207,0
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,133,jacket:nonvisual:no:1,nonvisual,is-it-a-vegetable,jacket,nomask,pic,table,no,no,69.7781464551,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,134,lion:visual:yes:1,visual,does-it-have-a-mane,lion,mask,pic,lion,yes,yes,432.599155465,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,135,jacket:nonvisual:yes:2,nonvisual,is-it-worn-in-cold-temperatures,jacket,nomask,prompt,,yes,yes,312.65312247,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,136,penguin:nonvisual:no:5,nonvisual,does-it-eat-grain,penguin,nomask,prompt,,no,no,240.131172584,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,137,strawberry:visual:no:1,visual,does-it-have-four-legs,strawberry,mask,prompt,,no,no,13.4331798181,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,138,elephant:visual:yes:5,visual,does-it-have-large-ears,elephant,nomask,prompt,,yes,yes,71.1730946787,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,139,deer:nonvisual:yes:2,nonvisual,is-it-fast,deer,nomask,prompt,,yes,yes,10.7172236312,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,140,pig:visual:yes:2,visual,does-it-have-a-tail,pig,mask,prompt,,yes,yes,288.002739893,1
MDT142,142,2015_Nov_13_1510,LL-ELAINE,3,test,141,elephant:nonvisual:yes:3,nonvisual,does-it-live-in-zoos,elephant,nomask,prompt,,yes,yes,283.953292528,1
