subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,0,dog:nonvisual:yes:3,nonvisual,is-it-a-pet,dog,mask,prompt,,yes,yes,477.436598349,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,1,jacket:nonvisual:yes:1,nonvisual,is-it-clothing,jacket,nomask,prompt,,yes,yes,758.571186218,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,2,camel:nonvisual:no:5,nonvisual,does-it-live-in-a-coop,camel,mask,prompt,,no,no,674.034371169,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,3,train:visual:yes:2,visual,does-it-have-an-engine,train,mask,prompt,,yes,yes,549.744728932,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,4,carrot:nonvisual:yes:4,nonvisual,is-it-a-root,carrot,mask,prompt,,yes,timeout,1500.0,0
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,5,banana:nonvisual:no:1,nonvisual,is-it-fast,banana,nomask,prompt,,no,no,391.559250095,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,6,swan:nonvisual:yes:2,nonvisual,is-it-a-bird,swan,mask,prompt,,yes,yes,186.704138432,1
MDT130,130,2015_Nov_13_1257,LL-George,0,practice,7,mouse:nonvisual:yes:2,nonvisual,is-it-an-animal,mouse,nomask,prompt,,yes,yes,352.550950184,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,9,zebra:visual:yes:3,visual,does-it-have-hooves,zebra,mask,prompt,,yes,yes,393.136009065,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,10,camel:visual:yes:4,visual,is-it-large,camel,nomask,prompt,,yes,no,138.533287667,0
MDT130,130,2015_Nov_13_1257,LL-George,1,test,11,rabbit:nonvisual:no:1,nonvisual,does-it-live-in-zoos,rabbit,nomask,prompt,,no,yes,237.312467791,0
MDT130,130,2015_Nov_13_1257,LL-George,1,test,12,lion:nonvisual:no:3,nonvisual,does-it-waddle,lion,nomask,prompt,,no,no,418.859330438,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,13,giraffe:visual:yes:4,visual,is-it-brown,giraffe,mask,prompt,,yes,yes,674.614052552,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,14,apple:visual:yes:1,visual,is-it-red,apple,mask,prompt,,yes,yes,272.514588061,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,15,mouse:visual:yes:3,visual,does-it-have-fur,mouse,nomask,prompt,,yes,yes,1006.30703588,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,16,chicken:nonvisual:yes:5,nonvisual,does-it-live-in-a-coop,chicken,mask,pic,chicken,yes,yes,471.852963865,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,17,toad:visual:no:3,visual,does-it-have-a-tail,toad,nomask,prompt,,no,no,307.348605852,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,18,pineapple:nonvisual:no:4,nonvisual,is-it-used-for-racing,pineapple,mask,prompt,,no,no,487.132417665,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,19,raccoon:visual:yes:5,visual,does-it-have-a-mask,raccoon,nomask,prompt,,yes,no,1125.80974543,0
MDT130,130,2015_Nov_13_1257,LL-George,1,test,20,elephant:nonvisual:yes:2,nonvisual,does-it-live-in-africa,elephant,mask,prompt,,yes,yes,248.248952508,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,21,jacket:nonvisual:yes:4,nonvisual,is-it-worn-for-the-rain,jacket,nomask,pic,jacket,yes,yes,33.7636397971,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,22,chicken:visual:yes:4,visual,does-it-have-legs,chicken,mask,pic,chicken,yes,yes,589.658240854,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,23,penguin:visual:no:2,visual,does-it-have-a-tail,penguin,nomask,prompt,,no,yes,1380.2076098,0
MDT130,130,2015_Nov_13_1257,LL-George,1,test,24,banana:visual:yes:3,visual,does-it-have-a-peel,banana,nomask,prompt,,yes,yes,265.137174189,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,25,alligator:nonvisual:no:5,nonvisual,is-it-a-pet,alligator,mask,pic,toad,no,no,712.399932141,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,26,strawberry:visual:yes:1,visual,is-it-red,strawberry,nomask,pic,strawberry,yes,yes,469.466699529,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,27,chicken:nonvisual:yes:3,nonvisual,does-it-eat-grain,chicken,mask,pic,chicken,yes,yes,1048.26367661,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,28,apple:visual:yes:3,visual,does-it-have-seeds,apple,mask,prompt,,yes,yes,1359.11661807,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,29,jacket:nonvisual:no:4,nonvisual,does-it-live-in-africa,jacket,nomask,pic,grasshopper,no,no,183.910080566,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,30,chair:nonvisual:yes:1,nonvisual,is-it-used-for-sitting-on,chair,nomask,pic,chair,yes,yes,550.632656131,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,31,carrot:visual:yes:1,visual,is-it-orange,carrot,mask,prompt,,yes,yes,440.643635188,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,32,zebra:nonvisual:yes:4,nonvisual,does-it-travel-in-herds,zebra,mask,prompt,,yes,yes,101.247707362,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,33,swan:nonvisual:yes:4,nonvisual,does-it-lay-eggs,swan,mask,prompt,,yes,timeout,1500.0,0
MDT130,130,2015_Nov_13_1257,LL-George,1,test,34,strawberry:nonvisual:yes:4,nonvisual,does-it-taste-good,strawberry,mask,prompt,,yes,yes,335.777000317,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,35,lion:visual:yes:3,visual,does-it-have-a-tail,lion,mask,pic,lion,yes,yes,471.708283586,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,36,tiger:nonvisual:yes:5,nonvisual,does-it-live-in-india,tiger,mask,prompt,,yes,yes,369.165815763,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,37,camel:visual:yes:5,visual,is-it-beige,camel,mask,pic,camel,yes,yes,544.427088501,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,38,dog:visual:yes:4,visual,does-it-have-hair,dog,nomask,pic,dog,yes,yes,726.320927746,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,39,table:nonvisual:yes:4,nonvisual,is-it-furniture,table,nomask,prompt,,yes,yes,526.354537103,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,40,train:visual:no:2,visual,does-it-have-a-zipper,train,nomask,prompt,,no,no,417.681082413,1
MDT130,130,2015_Nov_13_1257,LL-George,1,test,41,bike:visual:yes:3,visual,does-it-have-gears,bike,nomask,pic,bike,yes,yes,554.377378662,1
