"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",0,"bottle:visual:yes:2","visual","is-it-made-of-plastic","bottle","nomask","prompt",NA,"yes","no",992.58801667,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",1,"bottle:nonvisual:yes:5","nonvisual","is-it-used-for-holding-beer","bottle","mask","prompt",NA,"yes","yes",679.614484543,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",2,"penguin:nonvisual:no:4","nonvisual","does-it-like-mud","penguin","nomask","prompt",NA,"no","timeout",1500,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",3,"rabbit:nonvisual:yes:2","nonvisual","is-it-a-pet","rabbit","mask","pic","rabbit","yes","no",162.989376346,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",4,"carrot:nonvisual:no:2","nonvisual","does-it-live-in-swamps","carrot","mask","prompt",NA,"no","yes",700.408753706,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",5,"penguin:visual:yes:3","visual","does-it-have-feet","penguin","nomask","prompt",NA,"yes","yes",277.604645118,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",6,"deer:nonvisual:yes:5","nonvisual","is-it-timid","deer","mask","prompt",NA,"yes","no",95.6583111547,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",0,"practice",7,"bottle:nonvisual:yes:4","nonvisual","is-it-breakable","bottle","mask","prompt",NA,"yes","yes",439.458345296,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",9,"table:nonvisual:no:4","nonvisual","does-it-grow-in-hawaii","table","nomask","prompt",NA,"no","no",584.706782363,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",10,"swan:nonvisual:no:3","nonvisual","is-it-found-in-dining-rooms","swan","mask","pic","carrot","no","yes",1365.41117029,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",11,"toad:visual:yes:1","visual","is-it-green","toad","mask","prompt",NA,"yes","no",577.699711546,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",12,"pineapple:visual:yes:5","visual","does-it-have-a-core","pineapple","nomask","pic","pineapple","yes","yes",1453.96254328,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",13,"elephant:nonvisual:no:3","nonvisual","does-it-live-on-farms","elephant","nomask","prompt",NA,"no","no",525.324170245,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",14,"giraffe:nonvisual:yes:1","nonvisual","does-it-eat-leaves","giraffe","nomask","pic","giraffe","yes","yes",751.283717575,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",15,"lion:nonvisual:yes:3","nonvisual","is-it-a-mammal","lion","nomask","prompt",NA,"yes","yes",574.92741989,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",16,"chair:visual:yes:4","visual","does-it-have-a-seat","chair","mask","prompt",NA,"yes","yes",452.867518412,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",17,"raccoon:visual:yes:2","visual","does-it-have-a-tail","raccoon","mask","prompt",NA,"yes","yes",751.800341066,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",18,"chicken:nonvisual:yes:2","nonvisual","does-it-live-on-a-farm","chicken","mask","pic","chicken","yes","yes",517.806237331,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",19,"carrot:visual:yes:2","visual","does-it-have-a-top","carrot","mask","pic","carrot","yes","yes",663.703495171,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",20,"giraffe:visual:yes:1","visual","does-it-have-spots","giraffe","mask","prompt",NA,"yes","yes",689.663042314,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",21,"grasshopper:visual:yes:4","visual","does-it-have-antennae","grasshopper","mask","prompt",NA,"yes","no",359.375570202,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",22,"strawberry:visual:yes:1","visual","is-it-red","strawberry","mask","prompt",NA,"yes","yes",520.874291426,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",23,"bike:visual:yes:4","visual","is-it-made-of-metal","bike","nomask","prompt",NA,"yes","yes",530.836425023,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",24,"toad:nonvisual:no:2","nonvisual","does-it-run-fast","toad","nomask","prompt",NA,"no","no",432.245136937,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",25,"chair:nonvisual:yes:6","nonvisual","is-it-used-in-circuses","chair","nomask","prompt",NA,"yes","yes",1066.09135983,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",26,"giraffe:visual:yes:3","visual","does-it-have-long-legs","giraffe","mask","prompt",NA,"yes","no",305.151194101,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",27,"tiger:visual:no:5","visual","does-it-have-warts","tiger","mask","pic","deer","no","yes",1080.97358304,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",28,"banana:nonvisual:no:1","nonvisual","is-it-fast","banana","nomask","prompt",NA,"no","no",469.290010398,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",29,"donkey:nonvisual:yes:4","nonvisual","is-it-furry","donkey","mask","prompt",NA,"yes","no",505.294593982,0
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",30,"alligator:nonvisual:no:5","nonvisual","is-it-a-pet","alligator","nomask","pic","donkey","no","no",1045.17801758,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",31,"penguin:visual:no:2","visual","does-it-have-a-tail","penguin","mask","prompt",NA,"no","no",360.839657718,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",32,"rabbit:visual:no:1","visual","does-it-have-spots","rabbit","mask","prompt",NA,"no","no",335.101612378,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",33,"dog:nonvisual:yes:5","nonvisual","does-it-chase-cats","dog","mask","prompt",NA,"yes","yes",462.978173047,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",34,"chicken:visual:yes:4","visual","does-it-have-legs","chicken","mask","prompt",NA,"yes","yes",768.626785837,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",35,"jacket:visual:yes:3","visual","does-it-have-a-hood","jacket","nomask","prompt",NA,"yes","yes",767.260965426,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",36,"mouse:visual:yes:3","visual","does-it-have-fur","mouse","nomask","pic","mouse","yes","yes",1375.86207991,1
"MDT108",108,"2015_Nov_12_1256","LL-ELAINE",1,"test",37,"carrot:visual:yes:3","visual","is-it-long","carrot","nomask","prompt",NA,"yes","no",480.191285256,0
