"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",0,"giraffe:visual:no:2","visual","does-it-have-warts","giraffe","mask","prompt",NA,"no","no",715.914088636,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",1,"banana:nonvisual:yes:2","nonvisual","does-it-taste-good","banana","nomask","prompt",NA,"yes","yes",401.113582891,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",2,"train:visual:yes:1","visual","does-it-have-a-caboose","train","nomask","prompt",NA,"yes","yes",215.673383165,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",3,"giraffe:nonvisual:no:4","nonvisual","is-it-an-insect","giraffe","mask","pic","carrot","no","no",313.216074777,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",4,"donkey:visual:yes:4","visual","does-it-have-hooves","donkey","nomask","prompt",NA,"yes","yes",718.055150995,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",5,"elephant:visual:yes:4","visual","does-it-have-a-tail","elephant","mask","prompt",NA,"yes","yes",694.615815504,1
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",6,"rabbit:visual:yes:3","visual","does-it-have-whiskers","rabbit","mask","prompt",NA,"yes","timeout",1500,0
"MDT110",110,"2015_Nov_12_1338","LL-George",0,"practice",7,"swan:visual:yes:3","visual","does-it-have-feathers","swan","mask","pic","swan","yes","yes",50.9191299934,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",9,"bottle:nonvisual:yes:3","nonvisual","is-it-a-container","bottle","mask","prompt",NA,"yes","yes",361.737112486,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",10,"camel:visual:no:1","visual","does-it-have-stripes","camel","mask","prompt",NA,"no","no",55.6343325297,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",11,"deer:nonvisual:yes:1","nonvisual","is-it-hunted-by-people","deer","nomask","prompt",NA,"yes","timeout",1500,0
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",12,"chicken:visual:yes:1","visual","does-it-have-feathers","chicken","nomask","pic","chicken","yes","yes",1050.93193348,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",13,"mouse:nonvisual:yes:3","nonvisual","does-it-eat","mouse","nomask","prompt",NA,"yes","yes",233.157818933,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",14,"tiger:visual:yes:2","visual","does-it-have-teeth","tiger","mask","prompt",NA,"yes","timeout",1500,0
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",15,"pig:nonvisual:yes:2","nonvisual","does-it-live-on-farms","pig","mask","prompt",NA,"yes","yes",316.377574709,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",16,"lion:nonvisual:no:1","nonvisual","is-it-found-in-kitchens","lion","mask","pic","toad","no","no",408.925627766,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",17,"alligator:nonvisual:yes:6","nonvisual","is-it-found-in-summer","alligator","mask","prompt",NA,"yes","no",913.151737259,0
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",18,"elephant:nonvisual:yes:5","nonvisual","does-it-eat-peanuts","elephant","nomask","pic","elephant","yes","yes",466.052206204,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",19,"deer:nonvisual:no:1","nonvisual","does-it-live-in-zoos","deer","nomask","prompt",NA,"no","no",349.95022646,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",20,"rabbit:nonvisual:no:1","nonvisual","does-it-live-in-zoos","rabbit","mask","prompt",NA,"no","no",182.528687801,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",21,"carrot:nonvisual:yes:4","nonvisual","is-it-a-root","carrot","nomask","prompt",NA,"yes","yes",400.346334194,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",22,"donkey:nonvisual:no:1","nonvisual","does-it-lay-eggs","donkey","mask","prompt",NA,"no","yes",730.96714307,0
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",23,"banana:nonvisual:yes:4","nonvisual","is-it-healthy","banana","nomask","prompt",NA,"yes","yes",320.362018465,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",24,"swan:nonvisual:yes:4","nonvisual","does-it-lay-eggs","swan","mask","pic","swan","yes","yes",430.643214961,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",25,"banana:visual:no:4","visual","does-it-have-hooves","banana","mask","pic","strawberry","no","no",462.522606147,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",26,"table:nonvisual:yes:2","nonvisual","is-it-found-in-kitchens","table","nomask","prompt",NA,"yes","yes",245.364979273,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",27,"apple:nonvisual:yes:1","nonvisual","is-it-a-fruit","apple","nomask","prompt",NA,"yes","yes",208.978762224,1
"MDT110",110,"2015_Nov_12_1338","LL-George",1,"test",28,"lion:visual:no:1","visual","is-it-grey","lion","nomask","prompt",NA,"no","no",431.162396169,1
