"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",0,"grasshopper:visual:no:3","visual","does-it-have-an-engine","grasshopper","mask","prompt",NA,"no","no",683.051069886,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",1,"camel:nonvisual:yes:3","nonvisual","is-it-used-by-riding","camel","mask","prompt",NA,"yes","timeout",1500,0
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",2,"dog:visual:yes:3","visual","does-it-have-a-tail","dog","nomask","prompt",NA,"yes","yes",566.710945379,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",3,"bottle:nonvisual:yes:3","nonvisual","is-it-a-container","bottle","mask","prompt",NA,"yes","yes",148.612262536,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",4,"mouse:nonvisual:no:3","nonvisual","does-it-live-in-zoos","mouse","nomask","pic","dog","no","timeout",1500,0
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",5,"chicken:visual:yes:1","visual","does-it-have-feathers","chicken","nomask","prompt",NA,"yes","yes",274.332858535,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",6,"chicken:nonvisual:yes:2","nonvisual","does-it-live-on-a-farm","chicken","nomask","prompt",NA,"yes","yes",443.201190727,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",0,"practice",7,"penguin:nonvisual:no:4","nonvisual","does-it-like-mud","penguin","nomask","prompt",NA,"no","no",41.7313509242,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",9,"jacket:visual:yes:4","visual","does-it-have-sleeves","jacket","nomask","prompt",NA,"yes","yes",50.9869884554,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",10,"train:visual:yes:2","visual","does-it-have-an-engine","train","mask","prompt",NA,"yes","yes",412.750028008,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",11,"banana:nonvisual:no:4","nonvisual","is-it-a-container","banana","mask","prompt",NA,"no","no",472.599907174,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",12,"chair:nonvisual:yes:2","nonvisual","is-it-furniture","chair","mask","prompt",NA,"yes","yes",450.161163833,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",13,"strawberry:nonvisual:yes:2","nonvisual","does-it-taste-sweet","strawberry","nomask","prompt",NA,"yes","yes",482.357761306,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",14,"table:visual:yes:4","visual","is-it-flat","table","mask","prompt",NA,"yes","yes",642.986412306,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",15,"apple:visual:no:5","visual","does-it-have-eyes","apple","mask","pic","rabbit","no","no",252.205879995,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",16,"pig:nonvisual:yes:4","nonvisual","is-it-smelly","pig","mask","prompt",NA,"yes","yes",100.788054348,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",17,"tiger:nonvisual:yes:4","nonvisual","does-it-live-in-zoos","tiger","nomask","prompt",NA,"yes","yes",254.965030494,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",18,"table:visual:no:4","visual","does-it-have-a-skin","table","mask","prompt",NA,"no","no",344.539154656,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",19,"alligator:visual:yes:2","visual","is-it-long","alligator","nomask","prompt",NA,"yes","yes",474.770097469,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",20,"chair:visual:yes:3","visual","does-it-have-armrests","chair","nomask","prompt",NA,"yes","yes",388.640110112,1
"MDT119",119,"2015_Nov_12_1527","LL-Jerry",1,"test",21,"rabbit:visual:yes:1","visual","does-it-have-ears","rabbit","mask","prompt",NA,"yes","yes",446.19304451,1
