"subj_id","seed","date","computer","block","block_type","trial","proposition_id","feat_type","question_slug","cue","mask_type","response_type","pic","correct_response","response","rt","is_correct"
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",0,"rabbit:nonvisual:yes:6","nonvisual","does-it-make-noises","rabbit","mask","prompt",NA,"yes","yes",417.949202005,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",1,"toad:nonvisual:yes:1","nonvisual","does-it-eat","toad","mask","prompt",NA,"yes","yes",553.755421657,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",2,"alligator:visual:yes:5","visual","does-it-have-jaws","alligator","mask","prompt",NA,"yes","yes",114.324216265,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",3,"rabbit:visual:no:4","visual","is-it-flat","rabbit","mask","prompt",NA,"no","no",505.890882574,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",4,"camel:nonvisual:no:2","nonvisual","is-it-graceful","camel","mask","pic","pineapple","no","timeout",1500,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",5,"bike:nonvisual:yes:4","nonvisual","is-it-fast","bike","nomask","prompt",NA,"yes","yes",522.609029431,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",6,"pineapple:visual:yes:3","visual","does-it-have-skin","pineapple","nomask","pic","pineapple","yes","yes",292.027591728,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",0,"practice",7,"alligator:nonvisual:yes:4","nonvisual","does-it-live-in-water","alligator","mask","prompt",NA,"yes","yes",1018.33074586,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",9,"alligator:visual:yes:2","visual","is-it-long","alligator","mask","prompt",NA,"yes","yes",332.750027999,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",10,"swan:nonvisual:yes:2","nonvisual","is-it-a-bird","swan","nomask","prompt",NA,"yes","yes",649.133364204,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",11,"raccoon:nonvisual:yes:2","nonvisual","is-it-furry","raccoon","mask","prompt",NA,"yes","yes",765.539426822,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",12,"giraffe:visual:yes:4","visual","is-it-brown","giraffe","mask","prompt",NA,"yes","no",626.273066271,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",13,"rabbit:visual:yes:3","visual","does-it-have-whiskers","rabbit","nomask","prompt",NA,"yes","yes",720.2198999,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",14,"penguin:nonvisual:yes:1","nonvisual","is-it-a-bird","penguin","mask","prompt",NA,"yes","yes",205.299681518,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",15,"donkey:nonvisual:no:3","nonvisual","is-it-furniture","donkey","nomask","pic","giraffe","no","no",545.153081883,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",16,"alligator:visual:yes:1","visual","does-it-have-a-long-tongue","alligator","nomask","prompt",NA,"yes","yes",722.059760243,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",17,"banana:visual:yes:3","visual","does-it-have-a-peel","banana","nomask","prompt",NA,"yes","yes",592.590304557,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",18,"bottle:nonvisual:yes:5","nonvisual","is-it-used-for-holding-beer","bottle","nomask","pic","bottle","yes","yes",151.159835048,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",19,"mouse:nonvisual:no:1","nonvisual","is-it-a-fruit","mouse","mask","prompt",NA,"no","no",486.682777759,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",20,"lion:nonvisual:yes:4","nonvisual","does-it-live-in-jungles","lion","mask","pic","lion","yes","yes",109.18969987,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",21,"giraffe:nonvisual:yes:5","nonvisual","does-it-live-in-grass","giraffe","mask","prompt",NA,"yes","yes",582.096570171,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",22,"pig:visual:yes:5","visual","is-it-muddy","pig","nomask","prompt",NA,"yes","no",1110.88968208,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",23,"tiger:nonvisual:yes:1","nonvisual","is-it-a-carnivore","tiger","nomask","pic","tiger","yes","no",1127.14306265,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",24,"deer:visual:no:2","visual","is-it-green","deer","nomask","prompt",NA,"no","no",453.311460558,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",25,"donkey:nonvisual:yes:2","nonvisual","is-it-like-a-horse","donkey","mask","pic","donkey","yes","yes",456.853864249,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",26,"toad:visual:yes:3","visual","is-it-small","toad","mask","prompt",NA,"yes","no",428.830241784,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",27,"pineapple:nonvisual:yes:3","nonvisual","does-it-grow-on-trees","pineapple","mask","prompt",NA,"yes","yes",745.61752798,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",28,"jacket:nonvisual:yes:4","nonvisual","is-it-worn-for-the-rain","jacket","mask","prompt",NA,"yes","yes",366.51473213,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",29,"giraffe:nonvisual:yes:4","nonvisual","is-it-a-mammal","giraffe","nomask","prompt",NA,"yes","yes",197.371125221,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",30,"chicken:nonvisual:yes:4","nonvisual","is-it-eaten-by-frying","chicken","mask","prompt",NA,"yes","yes",502.90703075,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",31,"penguin:nonvisual:yes:2","nonvisual","is-it-unable-to-fly","penguin","nomask","prompt",NA,"yes","yes",371.135508642,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",32,"train:visual:yes:1","visual","does-it-have-a-caboose","train","mask","prompt",NA,"yes","no",354.996718932,0
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",33,"pineapple:nonvisual:yes:5","nonvisual","is-it-prickly","pineapple","nomask","prompt",NA,"yes","yes",600.195253268,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",34,"rabbit:nonvisual:yes:4","nonvisual","is-it-hunted-by-people","rabbit","mask","prompt",NA,"yes","yes",345.408511348,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",35,"chair:visual:yes:2","visual","is-it-made-of-wood","chair","mask","prompt",NA,"yes","yes",299.901733175,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",36,"carrot:nonvisual:yes:1","nonvisual","is-it-a-vegetable","carrot","nomask","prompt",NA,"yes","yes",441.060448531,1
"MDT109",109,"2015_Nov_12_1337","LL-Kramer",1,"test",37,"bottle:nonvisual:yes:1","nonvisual","is-it-used-for-holding-things","bottle","mask","prompt",NA,"yes","yes",517.983451486,1
