subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,0,banana:nonvisual:yes:3,nonvisual,does-it-grow-in-tropical-climates,banana,nomask,prompt,,yes,yes,819.297852522,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,1,rabbit:visual:no:3,visual,does-it-have-a-seat,rabbit,nomask,prompt,,no,no,415.488471992,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,2,banana:visual:no:3,visual,does-it-have-a-beak,banana,nomask,prompt,,no,no,118.690323387,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,3,camel:visual:yes:5,visual,is-it-beige,camel,mask,prompt,,yes,no,629.850550393,0
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,4,carrot:visual:yes:3,visual,is-it-long,carrot,mask,prompt,,yes,yes,100.12323431,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,5,grasshopper:nonvisual:yes:2,nonvisual,does-it-live-in-grass,grasshopper,nomask,pic,grasshopper,yes,yes,208.520132006,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,6,tiger:nonvisual:yes:4,nonvisual,does-it-live-in-zoos,tiger,mask,prompt,,yes,yes,283.53749684,1
MDT144,144,2015_Nov_13_1547,LL-George,0,practice,7,jacket:visual:yes:4,visual,does-it-have-sleeves,jacket,mask,prompt,,yes,yes,78.0783770206,1
MDT144,144,2015_Nov_13_1547,LL-George,1,test,9,train:nonvisual:no:4,nonvisual,does-it-produce-offspring,train,mask,prompt,,no,no,104.598720283,1
MDT144,144,2015_Nov_13_1547,LL-George,1,test,10,pig:nonvisual:yes:1,nonvisual,is-it-an-animal,pig,mask,prompt,,yes,yes,265.136854099,1
MDT144,144,2015_Nov_13_1547,LL-George,1,test,11,giraffe:nonvisual:yes:2,nonvisual,does-it-live-in-africa,giraffe,mask,pic,giraffe,yes,yes,236.686373486,1
MDT144,144,2015_Nov_13_1547,LL-George,1,test,12,tiger:nonvisual:no:5,nonvisual,is-it-used-for-relaxing,tiger,nomask,prompt,,no,no,268.894060107,1
